basioccipital_proc_ant	-25.4438880440409	-15.2661443619259	-7.71365439809541e-15
basisphenoid_ant	-19.4548812603302	-14.745004294173	-6.18532895307546e-15
basisphenoid_post	-24.5922921830468	-14.5856005799645	-6.07301421572306e-15
cranium_occipital	-54.9077787418562	-8.70418949226891	-4.79443642015672e-15
foramen_magnum_sup	-47.032395404068	-17.2100297711735	-6.08528886968734e-15
jugal_upperbeak_R	6.20290282730287	-7.62955255351265	10.4361094625516
jugal_upperbeak_L	6.20290282730288	-7.62955255351264	-10.4361094625516
mand_condyle_quadrate_lat_R	-28.7667084366439	-21.9578275978734	26.8572858586363
mand_condyle_quadrate_lat_L	-28.7667084366439	-21.9578275978734	-26.8572858586363
mand_condyle_quadrate_med_R	-27.6935473725947	-23.0481197117937	19.6217273354196
mand_condyle_quadrate_med_L	-27.6935473725947	-23.0481197117937	-19.6217273354196
nasalfrontalhinge_cranium_R	-4.11421010822441	11.2447165287026	10.4873001936816
nasalfrontalhinge_cranium_L	-4.11421010822441	11.2447165287026	-10.4873001936816
occipital_condyle	-38.6319640618128	-19.9150175038932	-9.21769053112367e-15
opisthotic_process_R	-33.4373955136948	-23.1667819161982	14.2972817812355
opisthotic_process_L	-33.4373955136948	-23.1667819161982	-14.2972817812356
orbital_proc_quadrate_distal_R	-23.4092965825857	-12.4634018770666	12.2282712090408
orbital_proc_quadrate_distal_L	-23.4092965825857	-12.4634018770666	-12.2282712090408
orbital_proc_quadrate_inf_base_R	-27.707352271347	-17.0426088033574	19.4678436093769
orbital_proc_quadrate_inf_base_L	-27.707352271347	-17.0426088033574	-19.4678436093769
orbital_proc_quadrate_sup_base_R	-30.8381909505102	-11.1318757278016	17.6483405153471
orbital_proc_quadrate_sup_base_L	-30.8381909505102	-11.1318757278015	-17.6483405153471
palatine_lat_crest_ant_R	15.4519582421234	-8.18395120496937	5.08508643147805
palatine_lat_crest_ant_L	15.4519582421234	-8.18395120496938	-5.08508643147806
palatine_lat_crest_R0001	15.4519582421234	-8.18395120496937	5.08508643147805
palatine_lat_crest_R0002	14.1519329857963	-8.51673216410007	5.50765230360296
palatine_lat_crest_R0003	12.9218064336545	-8.80589427051766	5.91757355622291
palatine_lat_crest_R0004	11.6462193002655	-9.11050846004808	6.3419801378935
palatine_lat_crest_R0005	10.4246466624658	-9.42833856251474	6.74229897217745
palatine_lat_crest_R0006	9.08376507223028	-9.77548167059523	7.14958393049894
palatine_lat_crest_R0007	7.84437574316844	-10.0819216235866	7.52419899551792
palatine_lat_crest_R0008	6.50328389173214	-10.4457712286506	7.92289282802872
palatine_lat_crest_R0009	5.21766529421503	-10.8033954253836	8.3019885247402
palatine_lat_crest_R0010	3.9281171766845	-11.1776600967213	8.66114707480249
palatine_lat_crest_R0011	2.61957789066854	-11.5044863619364	9.0211434515708
palatine_lat_crest_R0012	1.28122238479946	-11.8027674726259	9.35307169817175
palatine_lat_crest_R0013	-0.0757297271491169	-12.3136258200516	9.76321573594967
palatine_lat_crest_R0014	-1.38412284834013	-12.7970549307895	10.1229388812279
palatine_lat_crest_R0015	-2.78273105084544	-13.3304922956228	10.4386545994599
palatine_lat_crest_R0016	-4.30643937450732	-13.7714834659393	10.6782348103174
palatine_lat_crest_R0017	-5.95345987759421	-14.1663409783447	10.8056496438017
palatine_lat_crest_R0018	-7.68104554700438	-14.3413079427796	10.7708146769908
palatine_lat_crest_R0019	-9.26720752447787	-14.3584019395955	10.5714534900912
palatine_lat_crest_R0020	-10.6272978505434	-14.2311601755991	10.1497433158681
palatine_lat_crest_R0021	-11.878404413641	-14.1065728297923	9.4895318225569
palatine_lat_crest_R0022	-12.9131495760317	-14.0659366985516	8.68980962049529
palatine_lat_crest_R0023	-13.9015683328001	-14.0273001447927	7.65046943329163
palatine_lat_crest_R0024	-14.7199219601687	-13.8456129923536	6.57489562811115
palatine_lat_crest_R0025	-15.6793433076523	-13.1584905506829	5.52801765003211
palatine_lat_crest_R0026	-16.6405935710303	-13.2483900974537	4.51892312936314
palatine_lat_crest_R0027	-17.6037857118453	-13.4062288190674	3.66173920056914
palatine_lat_crest_R0028	-18.6531707999003	-13.4635254479723	2.97183631587802
palatine_lat_crest_R0029	-19.7484994789319	-13.6410575256223	2.52559695642126
palatine_lat_crest_R0030	-20.9585649977741	-14.1213208043796	2.4371531447932
palatine_lat_crest_L0001	15.4519582421234	-8.18395120496938	-5.08508643147806
palatine_lat_crest_L0002	14.1519329857963	-8.51673216410006	-5.50765230360297
palatine_lat_crest_L0003	12.9218064336545	-8.80589427051766	-5.91757355622292
palatine_lat_crest_L0004	11.6462193002655	-9.11050846004808	-6.3419801378935
palatine_lat_crest_L0005	10.4246466624658	-9.42833856251474	-6.74229897217746
palatine_lat_crest_L0006	9.08376507223027	-9.77548167059523	-7.14958393049895
palatine_lat_crest_L0007	7.84437574316844	-10.0819216235866	-7.52419899551793
palatine_lat_crest_L0008	6.50328389173214	-10.4457712286506	-7.92289282802873
palatine_lat_crest_L0009	5.21766529421503	-10.8033954253836	-8.30198852474021
palatine_lat_crest_L0010	3.9281171766845	-11.1776600967213	-8.6611470748025
palatine_lat_crest_L0011	2.61957789066854	-11.5044863619364	-9.02114345157081
palatine_lat_crest_L0012	1.28122238479946	-11.8027674726259	-9.35307169817176
palatine_lat_crest_L0013	-0.0757297271491169	-12.3136258200516	-9.76321573594968
palatine_lat_crest_L0014	-1.38412284834013	-12.7970549307895	-10.1229388812279
palatine_lat_crest_L0015	-2.78273105084544	-13.3304922956228	-10.43865459946
